symbol,tf_minutes,side,final_score,ml_score,heur_score,entry_price,sl_pct,tp1_pct,tp2_pct,tp3_pct,risk_reward,risk_reward_tp2,predictors_score,raw_signals_score,indicators_score,market_score,coverage_score,consensus_score,price10_score,bounce_prob,bounce_score,breakout_prob,breakout_score,trend_strength,momentum_strength,volatility_regime,volume_spike_score,level_aware,market_quality_score,quality_multiplier,quality_grade,original_score,pred_vs_raw,pred_vs_ind,component_std,component_min,ml_heur_gap,score_per_risk,atr_pct,market_factor,score_factor,impulse_phase,momentum_acceleration,rsi_slope,volume_impulse_confirm,nearest_support_dist_atr,nearest_resistance_dist_atr,sr_position,ema_stack,price_vs_emas,bb_position,bb_width,elapsed,remaining,label_enter,label_cancel,weight
FILUSDT,240,-1,0.6435,0.4186,0.5341,0.889000,0.042800,0.025039,0.046739,0.073448,0.5850,1.0920,0.4698,0.9095,0.6002,0.6500,1.0000,0.9186,0.4186,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9168,C,0.6435,0.5166,0.7829,0.159757,0.4698,0.1155,15.03,0.033385,1.0000,0.8396,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,1,0,3.1250
SUIUSDT,60,-1,0.6067,0.3594,0.4847,0.921100,0.021400,0.011634,0.021717,0.034127,0.5437,1.0148,0.4479,0.7702,0.7228,0.6500,1.0000,0.8594,0.3594,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9193,C,0.6067,0.5816,0.6197,0.123042,0.4479,0.1253,28.35,0.015512,1.0000,0.8230,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,0,1.5262
SUIUSDT,60,-1,0.6067,0.3594,0.4847,0.921100,0.021400,0.011634,0.021717,0.034127,0.5437,1.0148,0.4479,0.7702,0.7228,0.6500,1.0000,0.8594,0.3594,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9193,C,0.6067,0.5816,0.6197,0.123042,0.4479,0.1253,28.35,0.015512,1.0000,0.8230,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,1,0,0,1.5262
SUIUSDT,60,-1,0.6067,0.3594,0.4847,0.921100,0.021400,0.011634,0.021717,0.034127,0.5437,1.0148,0.4479,0.7702,0.7228,0.6500,1.0000,0.8594,0.3594,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9193,C,0.6067,0.5816,0.6197,0.123042,0.4479,0.1253,28.35,0.015512,1.0000,0.8230,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,0,1,0,1.5262
AAVEUSDT,240,-1,0.6687,0.4450,0.5556,108.830002,0.042800,0.156023,0.356023,0.556023,3.6454,8.3183,0.4796,0.9074,0.6859,0.6500,1.0000,0.9450,0.4450,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.1098,B,0.6687,0.5285,0.6993,0.152322,0.4796,0.1106,15.62,0.031697,1.0000,0.8509,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,1,0,2.4530
SEIUSDT,60,-1,0.6155,0.2248,0.3775,0.071600,0.021400,0.010600,0.019800,0.029500,0.4953,0.9252,0.3981,0.9137,0.8078,0.6500,1.0000,0.7248,0.2248,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8710,D,0.6155,0.4357,0.4928,0.194105,0.3981,0.1527,28.76,0.012174,1.0000,0.8270,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,1,1.0000
FILUSDT,60,-1,0.6475,0.3844,0.5244,0.893000,0.021400,0.010600,0.019800,0.030782,0.4953,0.9252,0.4572,0.7555,0.9117,0.6500,1.0000,0.8844,0.3844,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9092,C,0.6475,0.6052,0.5015,0.165221,0.4572,0.1400,30.26,0.013992,1.0000,0.8414,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,0,1.5083
FILUSDT,60,-1,0.6475,0.3844,0.5244,0.893000,0.021400,0.010600,0.019800,0.030782,0.4953,0.9252,0.4572,0.7555,0.9117,0.6500,1.0000,0.8844,0.3844,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9092,C,0.6475,0.6052,0.5015,0.165221,0.4572,0.1400,30.26,0.013992,1.0000,0.8414,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,1,1,0,1.5083
ROSEUSDT,60,-1,0.6074,0.2443,0.3979,0.012780,0.021400,0.015065,0.028121,0.044190,0.7040,1.3141,0.4053,0.8436,0.8299,0.6500,1.0000,0.7443,0.2443,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8911,D,0.6074,0.4804,0.4884,0.177188,0.4053,0.1536,28.38,0.020086,1.0000,0.8233,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,1,0,0.9331
TRUMPUSDT,60,-1,0.6541,0.4067,0.5427,3.250000,0.021400,0.010600,0.019800,0.029500,0.4953,0.9252,0.4655,0.7904,0.8534,0.6500,1.0000,0.9067,0.4067,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9237,C,0.6541,0.5889,0.5454,0.148983,0.4655,0.1360,30.56,0.011763,1.0000,0.8443,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,1,1.0000
TIAUSDT,60,-1,0.6110,0.2448,0.3781,0.314300,0.021400,0.010600,0.019800,0.029500,0.4953,0.9252,0.4055,0.9036,0.7582,0.6500,1.0000,0.7448,0.2448,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8772,D,0.6110,0.4487,0.5348,0.181930,0.4055,0.1333,28.55,0.013159,1.0000,0.8249,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,1,0,1.4005
FILUSDT,60,-1,0.6538,0.6029,0.6991,0.890000,0.021400,0.010600,0.019800,0.030269,0.4953,0.9252,0.5381,0.6867,0.8909,0.6500,1.0000,0.8971,0.6029,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9415,C,0.6538,0.7836,0.6040,0.127517,0.5381,0.0961,30.55,0.013759,1.0000,0.8442,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,1,0,1.5083
CAKEUSDT,60,-1,0.6294,0.4894,0.6088,1.314500,0.021400,0.010600,0.019800,0.029500,0.4953,0.9252,0.4961,0.6808,0.7554,0.6500,1.0000,0.9894,0.4894,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9493,C,0.6294,0.7287,0.6567,0.094439,0.4961,0.1194,29.41,0.011200,1.0000,0.8332,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,0,1.1251
CAKEUSDT,60,-1,0.6294,0.4894,0.6088,1.314500,0.021400,0.010600,0.019800,0.029500,0.4953,0.9252,0.4961,0.6808,0.7554,0.6500,1.0000,0.9894,0.4894,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9493,C,0.6294,0.7287,0.6567,0.094439,0.4961,0.1194,29.41,0.011200,1.0000,0.8332,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,1,1,0,1.1251
FILUSDT,60,-1,0.6562,0.4097,0.5451,0.896000,0.021400,0.010600,0.019800,0.030725,0.4953,0.9252,0.4665,0.7596,0.9056,0.6500,1.0000,0.9097,0.4097,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9173,C,0.6562,0.6142,0.5152,0.160258,0.4665,0.1354,30.66,0.013966,1.0000,0.8453,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,1,0,1.4715
PUMPUSDT,60,-1,0.6044,0.2131,0.3647,0.001912,0.021400,0.013381,0.024977,0.039250,0.6253,1.1671,0.3937,0.9058,0.7828,0.6500,1.0000,0.7131,0.2131,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8757,D,0.6044,0.4347,0.5030,0.189986,0.3937,0.1516,28.24,0.017841,1.0000,0.8220,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,0,4.0583
PUMPUSDT,60,-1,0.6044,0.2131,0.3647,0.001912,0.021400,0.013381,0.024977,0.039250,0.6253,1.1671,0.3937,0.9058,0.7828,0.6500,1.0000,0.7131,0.2131,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8757,D,0.6044,0.4347,0.5030,0.189986,0.3937,0.1516,28.24,0.017841,1.0000,0.8220,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,1,1,0,4.0583
DYDXUSDT,60,-1,0.6493,0.3092,0.4405,0.100000,0.021400,0.015748,0.029397,0.046195,0.7359,1.3737,0.4293,0.8989,0.8448,0.6500,1.0000,0.8092,0.3092,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9103,C,0.6493,0.4776,0.5082,0.184504,0.4293,0.1313,30.34,0.020998,1.0000,0.8422,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,0,2.2306
DYDXUSDT,60,-1,0.6493,0.3092,0.4405,0.100000,0.021400,0.015748,0.029397,0.046195,0.7359,1.3737,0.4293,0.8989,0.8448,0.6500,1.0000,0.8092,0.3092,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9103,C,0.6493,0.4776,0.5082,0.184504,0.4293,0.1313,30.34,0.020998,1.0000,0.8422,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,1,1,0,2.2306
TRUMPUSDT,60,-1,0.6058,0.2695,0.4229,3.242000,0.021400,0.010600,0.019800,0.029500,0.4953,0.9252,0.4146,0.7804,0.8671,0.6500,1.0000,0.7695,0.2695,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8826,D,0.6058,0.5313,0.4782,0.170577,0.4146,0.1533,28.31,0.010836,1.0000,0.8226,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,0,1.1430
TRUMPUSDT,60,-1,0.6058,0.2695,0.4229,3.242000,0.021400,0.010600,0.019800,0.029500,0.4953,0.9252,0.4146,0.7804,0.8671,0.6500,1.0000,0.7695,0.2695,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8826,D,0.6058,0.5313,0.4782,0.170577,0.4146,0.1533,28.31,0.010836,1.0000,0.8226,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,1,0,0,1.1430
TRUMPUSDT,60,-1,0.6058,0.2695,0.4229,3.242000,0.021400,0.010600,0.019800,0.029500,0.4953,0.9252,0.4146,0.7804,0.8671,0.6500,1.0000,0.7695,0.2695,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8826,D,0.6058,0.5313,0.4782,0.170577,0.4146,0.1533,28.31,0.010836,1.0000,0.8226,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,0,1,0,1.1430
TAOUSDT,60,-1,0.6156,0.3062,0.4377,153.259995,0.021400,0.011384,0.021250,0.033392,0.5320,0.9930,0.4282,0.8857,0.6922,0.6500,1.0000,0.8062,0.3062,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9058,C,0.6156,0.4835,0.6186,0.162590,0.4282,0.1315,28.77,0.015178,1.0000,0.8270,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,0,1.6544
TAOUSDT,60,-1,0.6156,0.3062,0.4377,153.259995,0.021400,0.011384,0.021250,0.033392,0.5320,0.9930,0.4282,0.8857,0.6922,0.6500,1.0000,0.8062,0.3062,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9058,C,0.6156,0.4835,0.6186,0.162590,0.4282,0.1315,28.77,0.015178,1.0000,0.8270,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,1,0,0,1.6544
TAOUSDT,60,-1,0.6156,0.3062,0.4377,153.259995,0.021400,0.011384,0.021250,0.033392,0.5320,0.9930,0.4282,0.8857,0.6922,0.6500,1.0000,0.8062,0.3062,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9058,C,0.6156,0.4835,0.6186,0.162590,0.4282,0.1315,28.77,0.015178,1.0000,0.8270,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,0,1,0,1.6544
TAOUSDT,60,-1,0.6086,0.3235,0.4534,152.289993,0.021400,0.011451,0.021374,0.033588,0.5351,0.9988,0.4346,0.8303,0.7064,0.6500,1.0000,0.8235,0.3235,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9157,C,0.6086,0.5235,0.6153,0.143142,0.4346,0.1299,28.44,0.015267,1.0000,0.8239,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,0,1.6544
TAOUSDT,60,-1,0.6086,0.3235,0.4534,152.289993,0.021400,0.011451,0.021374,0.033588,0.5351,0.9988,0.4346,0.8303,0.7064,0.6500,1.0000,0.8235,0.3235,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9157,C,0.6086,0.5235,0.6153,0.143142,0.4346,0.1299,28.44,0.015267,1.0000,0.8239,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,1,1,0,1.6544
AAVEUSDT,240,-1,0.6112,0.4088,0.5444,109.349998,0.021475,0.160037,0.360037,0.560037,7.4521,16.7651,0.4662,0.6497,0.8424,0.6500,1.0000,0.9088,0.4088,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0933,C,0.6112,0.7176,0.5535,0.133008,0.4662,0.1356,28.46,0.029213,1.0000,0.8251,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,1,1.0000
LTCUSDT,240,-1,0.6089,0.5329,0.6431,53.099998,0.042800,0.152542,0.352542,0.552542,3.5641,8.2370,0.5122,0.5775,0.8009,0.6500,1.0000,0.9671,0.5329,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.1115,B,0.6089,0.8868,0.6395,0.107394,0.5122,0.1103,14.23,0.023566,1.0000,0.8240,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,1,1.0000
SEIUSDT,240,-1,0.6126,0.2267,0.3795,0.072500,0.042800,0.019536,0.036467,0.057305,0.4564,0.8520,0.3988,0.9048,0.8017,0.6500,1.0000,0.7267,0.2267,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8697,D,0.6126,0.4407,0.4974,0.190411,0.3988,0.1528,14.31,0.026048,1.0000,0.8257,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,1,1.0000
TAOUSDT,60,-1,0.6459,0.3612,0.4863,151.320007,0.021400,0.011489,0.021446,0.033701,0.5369,1.0022,0.4486,0.9095,0.7138,0.6500,1.0000,0.8612,0.3612,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9209,C,0.6459,0.4933,0.6285,0.164497,0.4486,0.1251,30.18,0.015319,1.0000,0.8406,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,0,1.6827
TAOUSDT,60,-1,0.6459,0.3612,0.4863,151.320007,0.021400,0.011489,0.021446,0.033701,0.5369,1.0022,0.4486,0.9095,0.7138,0.6500,1.0000,0.8612,0.3612,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9209,C,0.6459,0.4933,0.6285,0.164497,0.4486,0.1251,30.18,0.015319,1.0000,0.8406,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,1,1,0,1.6827
FILUSDT,240,-1,0.6500,0.4331,0.5459,0.886000,0.042800,0.024060,0.044912,0.070575,0.5621,1.0493,0.4752,0.9108,0.6067,0.6500,1.0000,0.9331,0.4331,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9201,C,0.6500,0.5218,0.7833,0.158088,0.4752,0.1128,15.19,0.032080,1.0000,0.8425,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,1,1.0000
DYDXUSDT,240,-1,0.6030,0.2736,0.4070,0.101000,0.042800,0.028379,0.052975,0.083246,0.6631,1.2377,0.4162,0.9161,0.6405,0.6500,1.0000,0.7736,0.2736,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8870,D,0.6030,0.4542,0.6497,0.177112,0.4162,0.1334,14.09,0.037839,1.0000,0.8214,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,1,1.0000
INJUSDT,240,-1,0.6299,0.3499,0.4954,3.066000,0.042800,0.021946,0.040967,0.064376,0.5128,0.9572,0.4444,0.7788,0.8476,0.6500,1.0000,0.8499,0.3499,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9186,C,0.6299,0.5706,0.5243,0.153510,0.4444,0.1455,14.72,0.029262,1.0000,0.8335,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,1,1.0000
TAOUSDT,240,-1,0.6440,0.4450,0.5556,151.320007,0.042800,0.061459,0.261459,0.461459,1.4360,6.1089,0.4796,0.9160,0.5481,0.6500,1.0000,0.9450,0.4450,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0006,C,0.6440,0.5236,0.8750,0.165951,0.4796,0.1106,15.05,0.035801,1.0000,0.8398,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,1,1.0000
AVAXUSDT,240,-1,0.6511,0.3153,0.4652,8.863000,0.042800,0.149949,0.349949,0.549949,3.5035,8.1764,0.4316,0.8810,0.8696,0.6500,1.0000,0.8153,0.3153,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0773,C,0.6511,0.4899,0.4963,0.184256,0.4316,0.1500,15.21,0.026378,1.0000,0.8430,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,1,1.0000
HYPEUSDT,60,-1,0.6014,0.3335,0.4623,28.791000,0.021400,0.012687,0.023683,0.037216,0.5929,1.1067,0.4383,0.8787,0.5779,0.6500,1.0000,0.8335,0.3335,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9050,C,0.6014,0.4988,0.7584,0.159332,0.4383,0.1288,28.10,0.016916,1.0000,0.8206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,1,0,1.3685
APTUSDT,240,-1,0.6215,0.2442,0.3978,0.997100,0.042800,0.025236,0.047108,0.074026,0.5896,1.1006,0.4053,0.9150,0.7992,0.6500,1.0000,0.7442,0.2442,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8824,D,0.6215,0.4429,0.5071,0.190526,0.4053,0.1536,14.52,0.033648,1.0000,0.8297,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,1,1.0000
HYPEUSDT,60,-1,0.6436,0.2870,0.4394,29.098000,0.021400,0.015980,0.023653,0.037168,0.7468,1.1053,0.4211,0.8857,0.8773,0.6500,1.0000,0.7870,0.2870,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9133,C,0.6436,0.4755,0.4800,0.190978,0.4211,0.1525,30.07,0.016895,1.0000,0.8396,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,1,0,1.3454
BCHUSDT,60,-1,0.6245,0.4312,0.5625,518.219971,0.021400,0.010600,0.019800,0.029500,0.4953,0.9252,0.4745,0.8819,0.8753,0.6500,1.0000,0.9312,0.4312,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9054,C,0.6245,0.5381,0.5421,0.169927,0.4745,0.1313,29.18,0.010390,1.0000,0.8310,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,1,0,1.1205
SOLUSDT,60,-1,0.6189,0.3045,0.4362,80.959999,0.021400,0.010600,0.019800,0.029878,0.4953,0.9252,0.4276,0.8970,0.6956,0.6500,1.0000,0.8045,0.3045,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9023,C,0.6189,0.4767,0.6147,0.166824,0.4276,0.1317,28.92,0.013581,1.0000,0.8285,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,1,1.0000
INJUSDT,240,-1,0.6174,0.3883,0.5091,2.969000,0.042800,0.023047,0.043022,0.067606,0.5385,1.0052,0.4586,0.9045,0.5265,0.6500,1.0000,0.8883,0.3883,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9035,C,0.6174,0.5070,0.8711,0.170100,0.4586,0.1208,14.43,0.030730,1.0000,0.8278,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,1,1.0000
LITUSDT,60,-1,0.6153,0.4265,0.5406,1.414000,0.021400,0.011836,0.022095,0.034720,0.5531,1.0325,0.4728,0.7315,0.7108,0.6500,1.0000,0.9265,0.4265,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9396,C,0.6153,0.6464,0.6652,0.101770,0.4728,0.1141,28.75,0.015782,1.0000,0.8269,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,1,0,1.6790
DYDXUSDT,60,-1,0.6101,0.2267,0.3795,0.096000,0.021400,0.018407,0.034360,0.053994,0.8601,1.6056,0.3988,0.8827,0.8212,0.6500,1.0000,0.7267,0.2267,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8946,D,0.6101,0.4518,0.4856,0.187581,0.3988,0.1528,28.51,0.024543,1.0000,0.8246,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,1,1.0000
FILUSDT,60,-1,0.6025,0.3844,0.5244,0.874000,0.021400,0.010600,0.019800,0.029500,0.4953,0.9252,0.4572,0.6927,0.7740,0.6500,1.0000,0.8844,0.3844,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9192,C,0.6025,0.6600,0.5907,0.116402,0.4572,0.1400,28.15,0.013300,1.0000,0.8211,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,1,1.0000
ESPUSDT,60,-1,0.6102,1.0000,1.0000,0.078990,0.021400,0.024813,0.062344,0.097969,1.1595,2.9133,0.6852,0.8442,0.8009,0.6500,1.0000,0.9200,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0082,C,0.6102,0.8116,0.8556,0.079946,0.6500,0.0000,28.51,0.044531,1.0000,0.8246,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,0,3.4894
ESPUSDT,60,-1,0.6102,1.0000,1.0000,0.078990,0.021400,0.024813,0.062344,0.097969,1.1595,2.9133,0.6852,0.8442,0.8009,0.6500,1.0000,0.9200,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0082,C,0.6102,0.8116,0.8556,0.079946,0.6500,0.0000,28.51,0.044531,1.0000,0.8246,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,1,0,0,3.4894
ESPUSDT,60,-1,0.6102,1.0000,1.0000,0.078990,0.021400,0.024813,0.062344,0.097969,1.1595,2.9133,0.6852,0.8442,0.8009,0.6500,1.0000,0.9200,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0082,C,0.6102,0.8116,0.8556,0.079946,0.6500,0.0000,28.51,0.044531,1.0000,0.8246,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,0,1,0,3.4894
LTCUSDT,60,-1,0.6035,0.3084,0.4397,52.060001,0.021400,0.010600,0.019800,0.029500,0.4953,0.9252,0.4290,0.8363,0.6980,0.6500,1.0000,0.8084,0.3084,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9083,C,0.6035,0.5130,0.6146,0.146457,0.4290,0.1313,28.20,0.009186,1.0000,0.8216,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,0,0.3310
