symbol,tf_minutes,direction,entry_price,exit_price,pnl_pct,outcome,bars_to_outcome,p_super,combined_score
BASUSDT,1,1,0.006009,0.005979,-0.500000,loss,1,0.8345,0.9504
BASUSDT,1,1,0.005986,0.005956,-0.500000,loss,2,0.8747,0.9826
BASUSDT,1,1,0.005964,0.005934,-0.500000,loss,2,0.8789,0.9875
BASUSDT,1,1,0.005954,0.005924,-0.500000,loss,1,0.8769,0.9845
BASUSDT,1,1,0.005929,0.005899,-0.500000,loss,3,0.9044,1.0109
BASUSDT,1,1,0.005922,0.005892,-0.500000,loss,2,0.9040,1.0156
BASUSDT,1,1,0.005931,0.005901,-0.500000,loss,1,0.9030,1.0260
BASUSDT,1,1,0.005825,0.005796,-0.500000,loss,1,0.9490,1.1016
BASUSDT,1,1,0.005808,0.005779,-0.500000,loss,2,0.9537,1.0833
BASUSDT,1,1,0.005746,0.005717,-0.500000,loss,1,0.9650,1.0696
BASUSDT,1,1,0.005739,0.005710,-0.500000,loss,1,0.9653,1.0900
BASUSDT,1,1,0.005712,0.005683,-0.500000,loss,1,0.9653,1.0815
BASUSDT,1,1,0.005659,0.005631,-0.500000,loss,1,0.9643,1.0637
BASUSDT,1,1,0.005597,0.005653,1.000000,win,1,0.9500,1.0730
BASUSDT,1,1,0.005670,0.005727,1.000000,win,1,0.9654,1.1003
BASUSDT,1,1,0.005772,0.005743,-0.500000,loss,1,0.9675,1.1250
BASUSDT,1,1,0.005707,0.005678,-0.500000,loss,1,0.9681,1.1561
BASUSDT,1,1,0.005704,0.005675,-0.500000,loss,1,0.9668,1.1546
BASUSDT,1,1,0.005637,0.005693,1.000000,win,2,0.9681,1.1650
BASUSDT,1,1,0.005679,0.005736,1.000000,win,2,0.9681,1.0933
BASUSDT,1,1,0.005715,0.005686,-0.500000,loss,3,0.9683,1.1063
BASUSDT,1,1,0.005712,0.005683,-0.500000,loss,2,0.9639,1.0947
BASUSDT,1,1,0.005699,0.005671,-0.500000,loss,1,0.9647,1.0956
BASUSDT,1,1,0.005650,0.005706,1.000000,win,3,0.9668,1.1292
BASUSDT,1,1,0.005635,0.005691,1.000000,win,2,0.9681,1.1307
BASUSDT,1,1,0.005652,0.005709,1.000000,win,1,0.9662,1.1380
BASUSDT,1,1,0.005700,0.005672,-0.500000,loss,2,0.9677,1.1135
BASUSDT,1,1,0.005690,0.005747,1.000000,win,4,0.9657,1.1358
BASUSDT,1,1,0.005669,0.005726,1.000000,win,2,0.9678,1.1395
BASUSDT,1,1,0.005703,0.005760,1.000000,win,3,0.9619,1.1432
BASUSDT,1,1,0.005722,0.005779,1.000000,win,5,0.9670,1.1397
BASUSDT,1,1,0.005747,0.005718,-0.500000,loss,3,0.9641,1.0917
BASUSDT,1,1,0.005769,0.005740,-0.500000,loss,1,0.9690,1.0984
BASUSDT,1,1,0.005741,0.005712,-0.500000,loss,1,0.9652,1.1216
BASUSDT,1,1,0.005749,0.005720,-0.500000,loss,4,0.9708,1.1345
BASUSDT,1,1,0.005770,0.005741,-0.500000,loss,2,0.9722,1.0979
BASUSDT,1,1,0.005763,0.005734,-0.500000,loss,1,0.9729,1.1180
BASUSDT,1,1,0.005734,0.005705,-0.500000,loss,3,0.9691,1.1625
BASUSDT,1,1,0.005757,0.005728,-0.500000,loss,1,0.9715,1.1500
BASUSDT,1,1,0.005713,0.005770,1.000000,win,8,0.9699,1.1431
BASUSDT,1,1,0.005707,0.005764,1.000000,win,6,0.9711,1.1455
BASUSDT,1,1,0.005702,0.005759,1.000000,win,5,0.9703,1.1478
BASUSDT,1,1,0.005705,0.005762,1.000000,win,4,0.9688,1.1599
BASUSDT,1,1,0.005706,0.005763,1.000000,win,3,0.9700,1.1571
BASUSDT,1,1,0.005689,0.005746,1.000000,win,2,0.9692,1.1129
BASUSDT,1,1,0.005699,0.005756,1.000000,win,1,0.9675,1.1081
BASUSDT,1,1,0.005746,0.005803,1.000000,win,1,0.9728,1.1394
BASUSDT,1,1,0.005815,0.005873,1.000000,win,1,0.9734,1.0773
BASUSDT,1,1,0.005889,0.005860,-0.500000,loss,2,0.9735,1.0854
BASUSDT,1,1,0.005833,0.005804,-0.500000,loss,3,0.9706,1.1059
BASUSDT,1,1,0.005858,0.005829,-0.500000,loss,2,0.9737,1.0848
BASUSDT,1,1,0.005849,0.005820,-0.500000,loss,1,0.9706,1.1058
BASUSDT,1,1,0.005781,0.005752,-0.500000,loss,5,0.9740,1.1157
BASUSDT,1,1,0.005768,0.005739,-0.500000,loss,9,0.9713,1.1293
BASUSDT,1,1,0.005780,0.005751,-0.500000,loss,3,0.9733,1.0811
BASUSDT,1,1,0.005771,0.005742,-0.500000,loss,2,0.9694,1.1003
BASUSDT,1,1,0.005766,0.005737,-0.500000,loss,6,0.9731,1.1155
BASUSDT,1,1,0.005763,0.005734,-0.500000,loss,5,0.9699,1.1475
BASUSDT,1,1,0.005760,0.005731,-0.500000,loss,4,0.9725,1.1506
BASUSDT,1,1,0.005778,0.005749,-0.500000,loss,2,0.9691,1.0866
BASUSDT,1,1,0.005778,0.005749,-0.500000,loss,1,0.9604,1.0768
BASUSDT,1,1,0.005741,0.005712,-0.500000,loss,1,0.9606,1.0995
BASUSDT,1,1,0.005705,0.005676,-0.500000,loss,6,0.9689,1.1424
BASUSDT,1,1,0.005705,0.005676,-0.500000,loss,5,0.9682,1.1274
BASUSDT,1,1,0.005724,0.005695,-0.500000,loss,4,0.9576,1.1328
BASUSDT,1,1,0.005722,0.005693,-0.500000,loss,3,0.9570,1.1321
BASUSDT,1,1,0.005724,0.005695,-0.500000,loss,2,0.9500,1.1262
BASUSDT,1,1,0.005710,0.005681,-0.500000,loss,1,0.9543,1.1375
BASUSDT,1,1,0.005683,0.005740,1.000000,win,19,0.9490,1.0956
BASUSDT,1,1,0.005672,0.005729,1.000000,win,15,0.9439,1.0930
BASUSDT,1,1,0.005684,0.005656,-0.500000,loss,2,0.9411,1.0897
BASUSDT,1,1,0.005678,0.005735,1.000000,win,15,0.9019,1.0510
BASUSDT,1,1,0.005660,0.005717,1.000000,win,12,0.9074,1.0622
BASUSDT,1,1,0.005691,0.005663,-0.500000,loss,8,0.9349,1.0992
BASUSDT,1,1,0.005703,0.005674,-0.500000,loss,4,0.9307,1.0975
BASUSDT,1,1,0.005710,0.005681,-0.500000,loss,2,0.9330,1.0800
BASUSDT,1,1,0.005699,0.005671,-0.500000,loss,2,0.9350,1.0979
BASUSDT,1,1,0.005686,0.005658,-0.500000,loss,4,0.9289,1.0921
BASUSDT,1,1,0.005683,0.005740,1.000000,win,9,0.9256,1.0883
BASUSDT,1,1,0.005675,0.005732,1.000000,win,7,0.9245,1.0869
BASUSDT,1,1,0.005681,0.005738,1.000000,win,7,0.8857,1.0379
BASUSDT,1,1,0.005675,0.005732,1.000000,win,5,0.9052,1.0724
BASUSDT,1,1,0.005699,0.005756,1.000000,win,5,0.9015,1.0718
BASUSDT,1,1,0.005694,0.005751,1.000000,win,4,0.8889,1.0671
BASUSDT,1,1,0.005713,0.005684,-0.500000,loss,9,0.9079,1.0436
BASUSDT,1,1,0.005726,0.005697,-0.500000,loss,8,0.9182,1.0698
BASUSDT,1,1,0.005727,0.005698,-0.500000,loss,7,0.9032,1.0639
BASUSDT,1,1,0.005756,0.005727,-0.500000,loss,1,0.9353,1.0416
BASUSDT,1,1,0.005719,0.005690,-0.500000,loss,5,0.9420,1.1142
BASUSDT,1,1,0.005717,0.005688,-0.500000,loss,4,0.9261,1.0903
BASUSDT,1,1,0.005719,0.005690,-0.500000,loss,3,0.9287,1.0875
BASUSDT,1,1,0.005711,0.005682,-0.500000,loss,2,0.9136,1.0776
BASUSDT,1,1,0.005685,0.005657,-0.500000,loss,2,0.9499,1.1172
BASUSDT,1,1,0.005675,0.005647,-0.500000,loss,19,0.9528,1.1047
BASUSDT,1,1,0.005685,0.005657,-0.500000,loss,2,0.9528,1.1073
BASUSDT,1,1,0.005676,0.005648,-0.500000,loss,16,0.9528,1.1099
BASUSDT,1,1,0.005657,0.005714,1.000000,win,5,0.9341,1.0793
BASUSDT,1,1,0.005675,0.005647,-0.500000,loss,15,0.9548,1.1190
BASUSDT,1,1,0.005681,0.005653,-0.500000,loss,12,0.9548,1.1177
BASUSDT,1,1,0.005707,0.005678,-0.500000,loss,8,0.9523,1.1129
BASUSDT,1,1,0.005697,0.005669,-0.500000,loss,8,0.9340,1.0881
BASUSDT,1,1,0.005701,0.005672,-0.500000,loss,7,0.9358,1.1169
BASUSDT,1,1,0.005704,0.005675,-0.500000,loss,5,0.9206,1.0973
BASUSDT,1,1,0.005711,0.005682,-0.500000,loss,4,0.9229,1.1004
BASUSDT,1,1,0.005708,0.005679,-0.500000,loss,3,0.9137,1.0890
BASUSDT,1,1,0.005716,0.005687,-0.500000,loss,1,0.9146,1.0405
BASUSDT,1,1,0.005687,0.005659,-0.500000,loss,2,0.9080,1.0980
BASUSDT,1,1,0.005685,0.005657,-0.500000,loss,1,0.9167,1.0996
BASUSDT,1,1,0.005659,0.005631,-0.500000,loss,5,0.9111,1.0750
BASUSDT,1,1,0.005672,0.005644,-0.500000,loss,3,0.9105,1.0742
BASUSDT,1,1,0.005655,0.005627,-0.500000,loss,4,0.9111,1.0666
BASUSDT,1,1,0.005638,0.005610,-0.500000,loss,3,0.8840,0.9864
BASUSDT,1,1,0.005633,0.005605,-0.500000,loss,3,0.9113,1.0418
BASUSDT,1,1,0.005616,0.005588,-0.500000,loss,2,0.8893,0.9942
BASUSDT,1,1,0.005613,0.005585,-0.500000,loss,1,0.9110,1.0436
BASUSDT,1,1,0.005570,0.005542,-0.500000,loss,7,0.9037,1.0531
BASUSDT,1,1,0.005581,0.005553,-0.500000,loss,6,0.8929,1.0440
BASUSDT,1,1,0.005573,0.005545,-0.500000,loss,5,0.8965,1.0391
BASUSDT,1,1,0.005581,0.005553,-0.500000,loss,4,0.8996,1.0595
BASUSDT,1,1,0.005600,0.005572,-0.500000,loss,2,0.8911,1.0526
BASUSDT,1,1,0.005588,0.005560,-0.500000,loss,2,0.9091,1.0803
BASUSDT,1,1,0.005574,0.005546,-0.500000,loss,1,0.9005,1.0757
BASUSDT,1,1,0.005556,0.005528,-0.500000,loss,2,0.9010,1.0572
BASUSDT,1,1,0.005529,0.005501,-0.500000,loss,3,0.8823,1.0358
BASUSDT,1,1,0.005525,0.005497,-0.500000,loss,2,0.8958,1.0553
BASUSDT,1,1,0.005542,0.005514,-0.500000,loss,1,0.9031,1.0703
BASUSDT,1,1,0.005446,0.005419,-0.500000,loss,1,0.9464,1.1765
BASUSDT,1,1,0.005416,0.005470,1.000000,win,4,0.9554,1.1774
BASUSDT,1,1,0.005411,0.005465,1.000000,win,3,0.9540,1.1334
BASUSDT,1,1,0.005435,0.005489,1.000000,win,2,0.9540,1.1558
BASUSDT,1,1,0.005446,0.005500,1.000000,win,1,0.9687,1.1879
BASUSDT,1,1,0.005518,0.005573,1.000000,win,5,0.9657,1.1381
BASUSDT,1,1,0.005536,0.005508,-0.500000,loss,2,0.9659,1.1360
BASUSDT,1,1,0.005524,0.005496,-0.500000,loss,3,0.9647,1.2144
BASUSDT,1,1,0.005523,0.005495,-0.500000,loss,2,0.9647,1.2040
BASUSDT,1,1,0.005566,0.005538,-0.500000,loss,1,0.9699,1.1806
BASUSDT,1,1,0.005499,0.005554,1.000000,win,5,0.9659,1.2089
BASUSDT,1,1,0.005502,0.005557,1.000000,win,4,0.9659,1.2170
BASUSDT,1,1,0.005483,0.005538,1.000000,win,2,0.9687,1.2333
BASUSDT,1,1,0.005497,0.005552,1.000000,win,2,0.9624,1.2202
BASUSDT,1,1,0.005508,0.005563,1.000000,win,1,0.9666,1.2227
BASUSDT,1,1,0.005563,0.005619,1.000000,win,2,0.9708,1.2074
BASUSDT,1,1,0.005599,0.005655,1.000000,win,1,0.9735,1.1029
BASUSDT,1,1,0.005593,0.005649,1.000000,win,1,0.9724,1.1325
BASUSDT,1,1,0.005671,0.005643,-0.500000,loss,2,0.9715,1.1146
BASUSDT,1,1,0.005685,0.005657,-0.500000,loss,1,0.9715,1.0789
BASUSDT,1,1,0.005649,0.005621,-0.500000,loss,2,0.9721,1.1062
BASUSDT,1,1,0.005652,0.005624,-0.500000,loss,1,0.9721,1.1068
BASUSDT,1,1,0.005620,0.005676,1.000000,win,2,0.9700,1.1403
BASUSDT,1,1,0.005673,0.005730,1.000000,win,4,0.9703,1.0839
BASUSDT,1,1,0.005686,0.005743,1.000000,win,3,0.9701,1.1013
BASUSDT,1,1,0.005695,0.005752,1.000000,win,2,0.9698,1.1114
BASUSDT,1,1,0.005713,0.005770,1.000000,win,8,0.9649,1.0943
BASUSDT,1,1,0.005751,0.005722,-0.500000,loss,2,0.9616,1.0585
BASUSDT,1,1,0.005715,0.005772,1.000000,win,3,0.9505,1.0643
BASUSDT,1,1,0.005733,0.005790,1.000000,win,2,0.9656,1.1433
BASUSDT,1,1,0.005726,0.005783,1.000000,win,1,0.9694,1.1394
BASUSDT,1,1,0.005838,0.005896,1.000000,win,2,0.9760,1.0988
BASUSDT,1,1,0.005880,0.005939,1.000000,win,1,0.9722,1.1076
BASUSDT,1,1,0.005936,0.005995,1.000000,win,3,0.9729,1.1062
BASUSDT,1,1,0.005966,0.006026,1.000000,win,6,0.9726,1.1339
BASUSDT,1,1,0.005994,0.005964,-0.500000,loss,4,0.9695,1.0883
BASUSDT,1,1,0.005991,0.005961,-0.500000,loss,3,0.9726,1.1213
BASUSDT,1,1,0.005999,0.005969,-0.500000,loss,2,0.9726,1.1370
BASUSDT,1,1,0.005997,0.005967,-0.500000,loss,1,0.9692,1.0919
BASUSDT,1,1,0.005986,0.006046,1.000000,win,1,0.9710,1.0958
BASUSDT,1,1,0.006015,0.005985,-0.500000,loss,1,0.9695,1.0935
BASUSDT,1,1,0.005998,0.005968,-0.500000,loss,2,0.9719,1.1104
BASUSDT,1,1,0.005989,0.005959,-0.500000,loss,1,0.9748,1.1073
BASUSDT,1,1,0.005935,0.005994,1.000000,win,2,0.9688,1.1659
BASUSDT,1,1,0.005951,0.006011,1.000000,win,1,0.9715,1.1704
BASUSDT,1,1,0.006021,0.006081,1.000000,win,6,0.9703,1.1250
BASUSDT,1,1,0.006030,0.006000,-0.500000,loss,1,0.9707,1.1348
BASUSDT,1,1,0.005997,0.006057,1.000000,win,3,0.9671,1.1220
BASUSDT,1,1,0.006005,0.006065,1.000000,win,3,0.9752,1.1280
BASUSDT,1,1,0.006040,0.006100,1.000000,win,2,0.9749,1.1318
BASUSDT,1,1,0.006083,0.006053,-0.500000,loss,1,0.9722,1.1062
BASUSDT,1,1,0.006071,0.006041,-0.500000,loss,4,0.9735,1.1090
BASUSDT,1,1,0.006063,0.006033,-0.500000,loss,3,0.9728,1.1124
BASUSDT,1,1,0.006068,0.006038,-0.500000,loss,2,0.9735,1.1303
BASUSDT,1,1,0.006056,0.006026,-0.500000,loss,1,0.9700,1.1276
BASUSDT,1,1,0.006024,0.005994,-0.500000,loss,2,0.9726,1.1521
BASUSDT,1,1,0.006004,0.005974,-0.500000,loss,1,0.9708,1.1127
BASUSDT,1,1,0.005960,0.005930,-0.500000,loss,1,0.9629,1.1423
BASUSDT,1,1,0.005947,0.005917,-0.500000,loss,1,0.9583,1.1701
BASUSDT,1,1,0.005912,0.005971,1.000000,win,7,0.9654,1.0708
BASUSDT,1,1,0.005948,0.005918,-0.500000,loss,1,0.9690,1.1023
BASUSDT,1,1,0.005946,0.006005,1.000000,win,5,0.9690,1.1023
BASUSDT,1,1,0.005958,0.006018,1.000000,win,4,0.9687,1.1773
BASUSDT,1,1,0.005965,0.005935,-0.500000,loss,2,0.9711,1.1470
BASUSDT,1,1,0.005953,0.006013,1.000000,win,2,0.9702,1.1854
BASUSDT,1,1,0.005959,0.006019,1.000000,win,1,0.9716,1.1532
BASUSDT,1,1,0.006032,0.006092,1.000000,win,5,0.9746,1.1548
BASUSDT,1,1,0.006029,0.006089,1.000000,win,4,0.9781,1.1385
BASUSDT,1,1,0.006009,0.006069,1.000000,win,3,0.9776,1.1001
BASUSDT,1,1,0.006014,0.006074,1.000000,win,2,0.9780,1.1013
BASUSDT,1,1,0.006101,0.006162,1.000000,win,2,0.9758,1.0825
BASUSDT,1,1,0.006091,0.006152,1.000000,win,1,0.9765,1.0852
BASUSDT,1,1,0.006380,0.006348,-0.500000,loss,7,0.9608,1.0757
BASUSDT,1,1,0.006399,0.006367,-0.500000,loss,5,0.9614,1.0593
BASUSDT,1,-1,0.006468,0.006500,-0.500000,loss,2,0.9646,1.0617
BASUSDT,1,-1,0.006487,0.006519,-0.500000,loss,5,0.9646,1.0718
BASUSDT,1,-1,0.006508,0.006443,1.000000,win,10,0.9675,1.0827
BASUSDT,1,-1,0.006521,0.006456,1.000000,win,3,0.9674,1.0710
BASUSDT,1,1,0.006427,0.006395,-0.500000,loss,2,0.9594,1.0654
BASUSDT,1,1,0.006426,0.006394,-0.500000,loss,1,0.9571,1.0563
BASUSDT,1,1,0.006382,0.006446,1.000000,win,5,0.9644,1.0785
BASUSDT,1,1,0.006383,0.006447,1.000000,win,4,0.9643,1.0784
BASUSDT,1,1,0.006398,0.006366,-0.500000,loss,1,0.9639,1.0809
BASUSDT,1,1,0.006414,0.006478,1.000000,win,2,0.9640,1.0771
BASUSDT,1,1,0.006408,0.006472,1.000000,win,1,0.9640,1.0807
BEATUSDT,1,1,0.209100,0.208055,-0.500000,loss,4,0.7358,0.8320
BEATUSDT,1,1,0.209100,0.208055,-0.500000,loss,3,0.6872,0.7816
BEATUSDT,1,1,0.208600,0.208400,-0.095877,expired,20,0.6549,0.7387
BEATUSDT,1,1,0.208200,0.208600,0.192123,expired,20,0.6448,0.7355
BEATUSDT,1,1,0.207800,0.209200,0.673725,expired,20,0.5860,0.6881
BEATUSDT,1,1,0.207800,0.209400,0.769971,expired,20,0.6310,0.7095
BEATUSDT,1,1,0.208500,0.209700,0.575540,expired,20,0.6424,0.7314
BEATUSDT,1,1,0.208700,0.209600,0.431241,expired,20,0.6441,0.7366
BEATUSDT,1,1,0.208800,0.209800,0.478927,expired,20,0.6569,0.7610
BEATUSDT,1,1,0.208900,0.207855,-0.500000,loss,11,0.6331,0.7303
BEATUSDT,1,1,0.208600,0.209600,0.479386,expired,20,0.6075,0.7024
BEATUSDT,1,1,0.209100,0.208055,-0.500000,loss,8,0.6755,0.7749
BEATUSDT,1,1,0.209100,0.208055,-0.500000,loss,7,0.6722,0.7588
BEATUSDT,1,1,0.208700,0.210787,1.000000,win,19,0.6016,0.6893
BEATUSDT,1,1,0.208900,0.207855,-0.500000,loss,6,0.5900,0.6798
BEATUSDT,1,1,0.208600,0.210686,1.000000,win,17,0.5776,0.6620
BEATUSDT,1,1,0.208600,0.210686,1.000000,win,16,0.5794,0.6668
BEATUSDT,1,1,0.208400,0.210484,1.000000,win,15,0.5783,0.6632
BEATUSDT,1,1,0.208500,0.210585,1.000000,win,14,0.6222,0.7182
BEATUSDT,1,1,0.208100,0.210181,1.000000,win,8,0.5754,0.6686
BEATUSDT,1,1,0.208300,0.210383,1.000000,win,12,0.6119,0.7105
BEATUSDT,1,1,0.208500,0.210585,1.000000,win,11,0.6266,0.7268
BEATUSDT,1,1,0.208400,0.210484,1.000000,win,10,0.6285,0.7285
BEATUSDT,1,1,0.208600,0.210686,1.000000,win,9,0.6198,0.7183
BEATUSDT,1,1,0.209400,0.211494,1.000000,win,8,0.7105,0.7868
BEATUSDT,1,1,0.209600,0.211696,1.000000,win,6,0.7580,0.8540
BEATUSDT,1,1,0.209800,0.211898,1.000000,win,5,0.7662,0.8587
BEATUSDT,1,1,0.209900,0.211999,1.000000,win,4,0.7584,0.8591
BEATUSDT,1,1,0.209600,0.211696,1.000000,win,3,0.7727,0.8907
BEATUSDT,1,1,0.209900,0.211999,1.000000,win,2,0.7754,0.8715
BEATUSDT,1,1,0.210700,0.212807,1.000000,win,1,0.7764,0.8859
BEATUSDT,1,1,0.211600,0.210542,-0.500000,loss,4,0.8272,0.9263
BEATUSDT,1,1,0.211000,0.209945,-0.500000,loss,1,0.8459,0.9334
BEATUSDT,1,1,0.210700,0.209646,-0.500000,loss,3,0.8587,0.9456
BEATUSDT,1,1,0.210700,0.209646,-0.500000,loss,2,0.8574,0.9581
BEATUSDT,1,1,0.210500,0.212605,1.000000,win,16,0.8417,0.9415
BEATUSDT,1,1,0.209700,0.211797,1.000000,win,14,0.8239,0.9280
BEATUSDT,1,1,0.210000,0.212100,1.000000,win,13,0.8621,0.9910
BEATUSDT,1,1,0.210500,0.212605,1.000000,win,13,0.8593,0.9840
BEATUSDT,1,1,0.210700,0.212807,1.000000,win,12,0.8284,0.9582
BEATUSDT,1,1,0.210700,0.212807,1.000000,win,11,0.8461,0.9822
BEATUSDT,1,1,0.210800,0.212908,1.000000,win,10,0.8284,0.9642
BEATUSDT,1,1,0.211100,0.210044,-0.500000,loss,2,0.8010,0.9302
BEATUSDT,1,1,0.210700,0.212807,1.000000,win,8,0.8051,0.9507
BEATUSDT,1,1,0.210100,0.212201,1.000000,win,6,0.8237,0.9655
BEATUSDT,1,1,0.209900,0.211999,1.000000,win,5,0.8054,0.9479
BEATUSDT,1,1,0.210300,0.212403,1.000000,win,5,0.8144,0.9602
BEATUSDT,1,1,0.210000,0.212100,1.000000,win,3,0.7846,0.9296
BEATUSDT,1,1,0.210400,0.212504,1.000000,win,3,0.7944,0.9326
BEATUSDT,1,1,0.210700,0.212807,1.000000,win,2,0.8037,0.9538
BEATUSDT,1,1,0.212200,0.214322,1.000000,win,7,0.8212,0.9386
BEATUSDT,1,1,0.213000,0.213700,0.328638,expired,20,0.8598,0.9540
BEATUSDT,1,1,0.212800,0.214928,1.000000,win,13,0.8675,1.0097
BEATUSDT,1,1,0.213000,0.212800,-0.093897,expired,20,0.8480,0.9484
BEATUSDT,1,1,0.212100,0.214221,1.000000,win,3,0.8346,0.9617
BEATUSDT,1,1,0.214100,0.213030,-0.500000,loss,2,0.8502,0.9442
BEATUSDT,1,1,0.214100,0.213030,-0.500000,loss,1,0.8472,0.9617
BEATUSDT,1,1,0.213000,0.215130,1.000000,win,7,0.8657,0.9867
BEATUSDT,1,1,0.213700,0.212632,-0.500000,loss,1,0.8785,1.0192
BEATUSDT,1,1,0.212700,0.214827,1.000000,win,5,0.8708,1.0141
BEATUSDT,1,1,0.212800,0.214928,1.000000,win,4,0.8642,1.0161
BEATUSDT,1,1,0.213100,0.215231,1.000000,win,3,0.8458,1.0010
BEATUSDT,1,1,0.213600,0.215736,1.000000,win,5,0.8780,1.0435
BEATUSDT,1,1,0.213800,0.215938,1.000000,win,4,0.8662,1.0325
BEATUSDT,1,1,0.214600,0.216746,1.000000,win,15,0.8749,1.0061
BEATUSDT,1,1,0.215200,0.214124,-0.500000,loss,18,0.8886,0.9850
BEATUSDT,1,1,0.215300,0.214223,-0.500000,loss,17,0.8831,0.9892
BEATUSDT,1,1,0.215300,0.214223,-0.500000,loss,15,0.8680,0.9623
BEATUSDT,1,1,0.215400,0.214323,-0.500000,loss,14,0.8719,0.9591
BEATUSDT,1,1,0.214900,0.213826,-0.500000,loss,6,0.8631,0.9556
BEATUSDT,1,1,0.214500,0.213427,-0.500000,loss,5,0.8471,0.9438
BEATUSDT,1,1,0.214400,0.213328,-0.500000,loss,4,0.8179,0.9190
BEATUSDT,1,1,0.213900,0.212831,-0.500000,loss,3,0.8317,0.9317
BEATUSDT,1,1,0.214300,0.213228,-0.500000,loss,2,0.8029,0.9021
BEATUSDT,1,1,0.214000,0.212930,-0.500000,loss,1,0.7854,0.8831
BEATUSDT,1,1,0.213800,0.215938,1.000000,win,6,0.8405,0.9742
BEATUSDT,1,1,0.214200,0.216342,1.000000,win,7,0.8277,0.9474
BEATUSDT,1,1,0.214200,0.216342,1.000000,win,6,0.8096,0.9297
BEATUSDT,1,1,0.214600,0.216746,1.000000,win,5,0.8223,0.9435
BEATUSDT,1,1,0.214200,0.216342,1.000000,win,4,0.8323,0.9600
BEATUSDT,1,1,0.215300,0.217453,1.000000,win,3,0.8762,0.9763
BEATUSDT,1,1,0.215800,0.217958,1.000000,win,2,0.8878,1.0037
BEATUSDT,1,1,0.215900,0.218059,1.000000,win,1,0.9286,1.0627
BEATUSDT,1,1,0.215800,0.214721,-0.500000,loss,3,0.8800,0.9756
BEATUSDT,1,1,0.215000,0.213925,-0.500000,loss,13,0.8506,0.9416
BEATUSDT,1,1,0.214900,0.213826,-0.500000,loss,12,0.8387,0.9438
BEATUSDT,1,1,0.214700,0.213626,-0.500000,loss,8,0.7273,0.8115
BEATUSDT,1,1,0.214700,0.213626,-0.500000,loss,7,0.7452,0.8251
BEATUSDT,1,1,0.215200,0.214124,-0.500000,loss,4,0.7376,0.8186
BEATUSDT,1,1,0.215000,0.213925,-0.500000,loss,5,0.7410,0.8263
BEATUSDT,1,1,0.215100,0.214025,-0.500000,loss,4,0.7480,0.8343
BEATUSDT,1,1,0.215000,0.213925,-0.500000,loss,3,0.7020,0.7861
BEATUSDT,1,1,0.214500,0.214600,0.046620,expired,20,0.7116,0.7866
BEATUSDT,1,1,0.214100,0.215400,0.607193,expired,20,0.7866,0.8841
BEATUSDT,1,1,0.214500,0.215000,0.233100,expired,20,0.7708,0.8719
BEATUSDT,1,1,0.214800,0.213726,-0.500000,loss,4,0.7603,0.8811
BEATUSDT,1,1,0.214700,0.215100,0.186306,expired,20,0.7495,0.8638
BEATUSDT,1,1,0.214900,0.213826,-0.500000,loss,2,0.7151,0.8314
BEATUSDT,1,1,0.215900,0.214820,-0.500000,loss,1,0.7371,0.8289
BEATUSDT,1,1,0.214700,0.215300,0.279460,expired,20,0.7552,0.8766
BEATUSDT,1,1,0.215000,0.215300,0.139535,expired,20,0.7030,0.8439
BEATUSDT,1,1,0.214900,0.215300,0.186133,expired,20,0.7119,0.8363
BEATUSDT,1,1,0.214900,0.215300,0.186133,expired,20,0.7504,0.8746
BEATUSDT,1,1,0.215400,0.214323,-0.500000,loss,7,0.7555,0.8769
BEATUSDT,1,1,0.214900,0.216800,0.884132,expired,20,0.7365,0.8638
BEATUSDT,1,1,0.215700,0.214621,-0.500000,loss,4,0.7457,0.8532
BEATUSDT,1,1,0.215600,0.214522,-0.500000,loss,4,0.7801,0.9088
BEATUSDT,1,1,0.215900,0.214820,-0.500000,loss,2,0.7835,0.9147
BEATUSDT,1,1,0.215200,0.214124,-0.500000,loss,2,0.8115,0.9603
BEATUSDT,1,1,0.214700,0.216847,1.000000,win,16,0.8261,0.9646
BEATUSDT,1,1,0.214200,0.216342,1.000000,win,14,0.8041,0.9202
BEATUSDT,1,1,0.214000,0.216140,1.000000,win,13,0.7934,0.9082
BEATUSDT,1,1,0.214600,0.216746,1.000000,win,12,0.7951,0.9118
BEATUSDT,1,1,0.215400,0.217554,1.000000,win,16,0.8065,0.9479
BEATUSDT,1,1,0.215000,0.217150,1.000000,win,14,0.8006,0.9197
BEATUSDT,1,1,0.214800,0.216948,1.000000,win,10,0.8093,0.9279
BEATUSDT,1,1,0.215100,0.217251,1.000000,win,12,0.8090,0.9316
BEATUSDT,1,1,0.215400,0.217554,1.000000,win,12,0.8129,0.9513
BEATUSDT,1,1,0.215600,0.217756,1.000000,win,12,0.7821,0.9241
BEATUSDT,1,1,0.215300,0.217453,1.000000,win,10,0.7762,0.9175
BEATUSDT,1,1,0.215300,0.217453,1.000000,win,9,0.7762,0.9187
BEATUSDT,1,1,0.215300,0.217453,1.000000,win,8,0.7524,0.8832
BEATUSDT,1,1,0.215300,0.217453,1.000000,win,7,0.7338,0.8506
BEATUSDT,1,1,0.215500,0.217655,1.000000,win,6,0.6897,0.8025
BEATUSDT,1,1,0.216800,0.218968,1.000000,win,12,0.8336,0.9651
