symbol,tf_minutes,side,final_score,ml_score,heur_score,entry_price,sl_pct,tp1_pct,tp2_pct,tp3_pct,risk_reward,risk_reward_tp2,predictors_score,raw_signals_score,indicators_score,market_score,coverage_score,consensus_score,price10_score,bounce_prob,bounce_score,breakout_prob,breakout_score,trend_strength,momentum_strength,volatility_regime,volume_spike_score,level_aware,market_quality_score,quality_multiplier,quality_grade,original_score,pred_vs_raw,pred_vs_ind,component_std,component_min,ml_heur_gap,score_per_risk,atr_pct,market_factor,score_factor,tp1_hit,tp2_hit,tp3_hit,strategy_id,strategy_name,label_win,label_tp_level,label_pnl_pct,label_max_favorable,label_max_adverse,label_bars
DOTUSDT,240,-1,0.6819,1.0000,0.0000,1.433000,0.021400,0.200000,0.320000,0.500000,9.3458,14.9533,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,31.86,0.022018,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,0.0,0.054431,0.072575,0.002791,20
LITUSDT,240,-1,0.5505,0.1788,0.0000,1.706000,0.030000,0.045435,0.047435,0.049435,1.5145,1.5812,0.0000,0.8387,0.4200,0.0000,0.0000,0.0000,0.1788,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.347737,0.0000,0.1788,18.35,0.041305,0.0000,0.0000,1,1,1,5,level_heuristic,1.0,3.0,0.046235,0.097304,0.015240,4
SPACEUSDT,240,1,0.5599,0.1403,0.0000,0.012990,0.030000,0.107877,0.172603,0.269693,3.5959,5.7534,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1403,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,0.1403,18.66,0.107877,0.0000,0.0000,0,0,0,2,indicator_heuristic,0.0,-1.0,-0.030000,0.009623,0.301617,1
USELESSUSDT,240,1,0.6405,0.1106,0.0000,0.045710,0.030000,0.065693,0.105110,0.164234,2.1898,3.5036,0.0000,0.8964,0.7000,0.0000,0.0000,0.0000,0.1106,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.405080,0.0000,0.1106,21.35,0.059721,0.0000,0.0000,1,0,0,5,level_heuristic,1.0,1.0,0.046285,0.092102,0.116605,2
BTRUSDT,240,-1,0.5553,0.2484,0.0000,0.228980,0.030000,0.084069,0.086069,0.088069,2.8023,2.8690,0.0000,0.8558,0.4200,0.0000,0.0000,0.0000,0.2484,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.354227,0.0000,0.2484,18.51,0.076427,0.0000,0.0000,1,1,1,5,level_heuristic,1.0,3.0,0.084869,0.135296,0.016115,3
ZECUSDT,240,1,0.6088,0.1844,0.0000,309.950012,0.030000,0.046966,0.075146,0.117416,1.5655,2.5049,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1844,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,0.1844,20.29,0.046966,0.0000,0.0000,0,0,0,2,indicator_heuristic,0.0,-1.0,-0.030000,0.008001,0.054331,2
STABLEUSDT,240,1,0.6776,1.0000,0.0000,0.023372,0.034456,0.200000,0.320000,0.500000,5.8044,9.2871,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,19.67,0.045942,0.0000,0.0000,1,1,0,1,indicator_ml,1.0,2.0,0.223880,0.440442,0.010183,14
UNIUSDT,240,-1,0.6743,1.0000,0.0000,3.621000,0.027288,0.200000,0.320000,0.500000,7.3293,11.7268,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,24.71,0.036384,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,0.0,0.018227,0.064071,0.004142,20
GALAUSDT,240,-1,0.6604,1.0000,0.0000,0.004350,0.021400,0.200000,0.320000,0.500000,9.3458,14.9533,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,30.86,0.023619,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,0.0,0.075862,0.091954,0.004598,20
AWEUSDT,240,1,0.6870,1.0000,0.0000,0.089470,0.030813,0.200000,0.320000,0.500000,6.4907,10.3852,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,22.30,0.041084,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.030813,0.097463,0.066950,17
MMTUSDT,240,-1,0.6565,1.0000,0.0000,0.139600,0.021400,0.200000,0.320000,0.500000,9.3458,14.9532,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,30.68,0.027812,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.021400,0.084527,0.160459,14
PENGUUSDT,240,-1,0.6595,1.0000,0.0000,0.007697,0.029694,0.200000,0.320000,0.500000,6.7354,10.7766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,22.21,0.039592,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,0.0,0.078342,0.101728,0.006756,20
NEIROUSDT,240,-1,0.6202,1.0000,0.0000,0.000082,0.025451,0.200000,0.320000,0.500000,7.8584,12.5734,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,24.37,0.033934,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,0.0,0.064634,0.093902,0.006098,20
0GUSDT,240,-1,0.5567,0.3243,0.0000,0.684200,0.030000,0.051165,0.053165,0.055165,1.7055,1.7722,0.0000,0.8607,0.4200,0.0000,0.0000,0.0000,0.3243,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.356089,0.0000,0.3243,18.56,0.046514,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.030000,0.027331,0.037124,1
JUPUSDT,240,-1,0.6888,1.0000,0.0000,0.173500,0.023343,0.200000,0.320000,0.500000,8.5681,13.7089,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,29.51,0.031123,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,0.0,0.065130,0.103746,0.001729,20
ARBUSDT,240,-1,0.6560,1.0000,0.0000,0.120700,0.021400,0.200000,0.320000,0.500000,9.3458,14.9533,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,30.65,0.024848,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,0.0,0.072908,0.089478,0.003314,20
RIVERUSDT,240,-1,0.5940,0.1270,0.0000,13.528000,0.030000,0.142291,0.144291,0.146291,4.7430,4.8097,0.0000,0.5372,1.0000,0.0000,0.0000,0.0000,0.1270,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.417682,0.0000,0.1270,19.80,0.129356,0.0000,0.0000,1,1,1,5,level_heuristic,1.0,3.0,0.143091,0.233072,0.006431,15
SOLUSDT,240,-1,0.6916,1.0000,0.0000,90.680000,0.021400,0.200000,0.320000,0.500000,9.3458,14.9533,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,32.32,0.023020,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,0.0,0.085245,0.099912,0.005624,20
ALGOUSDT,240,-1,0.6540,1.0000,0.0000,0.100300,0.021400,0.200000,0.320000,0.500000,9.3458,14.9533,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,30.56,0.021852,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,0.0,0.072782,0.083749,0.001994,20
MONUSDT,240,-1,0.5678,0.4564,0.0000,0.023390,0.030000,0.057208,0.059208,0.061208,1.9069,1.9736,0.0000,0.9000,0.4200,0.0000,0.0000,0.0000,0.4564,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.371089,0.0000,0.4564,18.93,0.052008,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.030000,0.015819,0.036340,1
XPLUSDT,240,-1,0.6850,1.0000,0.0000,0.103200,0.028942,0.200000,0.320000,0.500000,6.9104,11.0566,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,23.67,0.038589,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,0.0,0.058140,0.090116,0.021318,20
ESPUSDT,240,-1,0.7218,1.0000,0.0000,0.060490,0.042800,0.200000,0.320000,0.500000,4.6729,7.4766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,16.86,0.092754,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.042800,0.155232,0.071417,9
FOGOUSDT,240,-1,0.6462,1.0000,0.0000,0.023290,0.025693,0.200000,0.320000,0.500000,7.7844,12.4550,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,25.15,0.034257,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.025693,0.072563,0.032203,8
NEARUSDT,240,-1,0.6510,1.0000,0.0000,1.087000,0.021400,0.200000,0.320000,0.500000,9.3458,14.9533,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,30.42,0.024812,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,0.0,0.033119,0.058878,0.001840,20
BERAUSDT,240,1,0.6491,1.0000,0.0000,0.676400,0.042800,0.200000,0.320000,0.500000,4.6729,7.4766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,15.17,0.088936,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.042800,0.000000,0.043761,2
POWERUSDT,240,-1,0.8013,1.0000,0.0000,0.212750,0.042800,0.200000,0.320000,0.500000,4.6729,7.4766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,18.72,0.188592,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.042800,0.055229,0.054947,1
POWERUSDT,240,-1,0.7691,1.0000,0.0000,0.203800,0.042800,0.200000,0.320000,0.500000,4.6729,7.4766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,17.97,0.191027,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.042800,0.147399,0.174681,2
FOGOUSDT,240,-1,0.6472,1.0000,0.0000,0.023270,0.025581,0.200000,0.320000,0.500000,7.8182,12.5091,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,25.30,0.034109,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.025581,0.071766,0.033090,7
ESPUSDT,240,1,0.5511,0.1423,0.0000,0.057190,0.030000,0.109290,0.174863,0.273224,3.6430,5.8288,0.0000,0.8408,0.4200,0.0000,0.0000,0.0000,0.1423,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.348564,0.0000,0.1423,18.37,0.099354,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.030000,0.011191,0.106487,2
SOLUSDT,240,-1,0.6784,1.0000,0.0000,89.129997,0.021400,0.200000,0.320000,0.500000,9.3458,14.9533,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,31.70,0.023543,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,0.0,0.069337,0.084259,0.005161,19
1000PEPEUSDT,240,1,0.6469,0.1165,0.0000,0.004708,0.030000,0.046449,0.074318,0.116121,1.5483,2.4773,0.0000,0.9184,0.7000,0.0000,0.0000,0.0000,0.1165,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.411913,0.0000,0.1165,21.56,0.042226,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.030000,0.001678,0.039845,1
BERAUSDT,240,-1,0.7258,1.0000,0.0000,0.670300,0.042800,0.200000,0.320000,0.500000,4.6729,7.4766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,16.96,0.085402,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.042800,0.064300,0.081158,12
MERLUSDT,240,-1,0.6706,1.0000,0.0000,0.068580,0.042027,0.200000,0.320000,0.500000,4.7589,7.6142,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,15.96,0.056036,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.042027,0.065325,0.062992,1
JELLYJELLYUSDT,240,-1,0.6241,1.0000,0.0000,0.056830,0.021400,0.200000,0.320000,0.500000,9.3458,14.9533,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,29.16,0.023478,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.021400,0.034313,0.108569,7
ALLOUSDT,240,1,0.6477,0.1200,0.0000,0.091480,0.030000,0.060456,0.096730,0.151141,2.0152,3.2243,0.0000,0.9212,0.7000,0.0000,0.0000,0.0000,0.1200,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.412782,0.0000,0.1200,21.59,0.054960,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.030000,0.060232,0.031701,1
ZAMAUSDT,240,-1,0.6072,1.0000,0.0000,0.021500,0.042800,0.200000,0.320000,0.500000,4.6729,7.4766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,14.19,0.073186,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.042800,0.095814,0.069302,5
SONICUSDT,240,1,0.6217,1.0000,0.0000,0.049080,0.039314,0.200000,0.320000,0.500000,5.0872,8.1396,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,15.81,0.052419,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.039314,0.000611,0.046047,2
BTCUSDT,240,-1,0.6522,1.0000,0.0000,70268.703125,0.021400,0.160855,0.257367,0.402137,7.5166,12.0265,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,30.48,0.016085,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,0.0,0.036968,0.052380,0.001740,19
HUSDT,240,-1,0.6255,1.0000,0.0000,0.231690,0.042800,0.200000,0.320000,0.500000,4.6729,7.4766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,14.61,0.067396,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.042800,0.059476,0.046312,1
USELESSUSDT,240,1,0.6442,0.1180,0.0000,0.048800,0.030000,0.067137,0.107419,0.167843,2.2379,3.5806,0.0000,0.9094,0.7000,0.0000,0.0000,0.0000,0.1180,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.409092,0.0000,0.1180,21.47,0.061034,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.030000,0.020492,0.172541,1
SPACEUSDT,240,1,0.5548,0.2033,0.0000,0.009282,0.030000,0.200000,0.320000,0.500000,6.6667,10.6667,0.0000,0.8973,1.0000,0.0000,0.0000,0.0000,0.2033,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.475709,0.0000,0.2033,18.49,0.171301,0.0000,0.0000,0,0,0,4,level_ml,0.0,-1.0,-0.030000,0.044064,0.116462,1
BCHUSDT,240,-1,0.6277,1.0000,0.0000,560.369995,0.021400,0.199368,0.318989,0.498421,9.3163,14.9060,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,29.33,0.019937,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.021400,0.018577,0.027892,8
CLOUSDT,240,-1,0.7065,1.0000,0.0000,0.085190,0.042800,0.200000,0.320000,0.500000,4.6729,7.4766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,16.51,0.129440,0.0000,0.0000,1,0,0,1,indicator_ml,1.0,1.0,0.140300,0.220683,0.025003,14
ZECUSDT,240,1,0.6543,0.2025,0.0000,307.750000,0.030000,0.046177,0.073883,0.115442,1.5392,2.4628,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2025,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,0.2025,21.81,0.046177,0.0000,0.0000,0,0,0,2,indicator_heuristic,0.0,-1.0,-0.030000,0.006271,0.047571,1
STABLEUSDT,240,-1,0.6532,1.0000,0.0000,0.024405,0.033385,0.200000,0.320000,0.500000,5.9907,9.5852,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,19.57,0.044513,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.033385,0.052080,0.105880,3
SIRENUSDT,240,1,0.5982,0.5600,0.0000,0.155940,0.030000,0.100641,0.161025,0.251601,3.3547,5.3675,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5600,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,0.5600,19.94,0.100641,0.0000,0.0000,0,0,0,2,indicator_heuristic,0.0,-1.0,-0.030000,0.002693,0.136206,1
TRUTHUSDT,240,1,0.6911,1.0000,0.0000,0.014836,0.030790,0.200000,0.320000,0.500000,6.4956,10.3930,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,22.44,0.041053,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.030790,0.189674,0.223376,12
COMPUSDT,240,1,0.5732,0.1930,0.0000,22.200001,0.030000,0.050215,0.080344,0.125538,1.6738,2.6781,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1930,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,0.1930,19.11,0.050215,0.0000,0.0000,0,0,0,2,indicator_heuristic,0.0,-1.0,-0.030000,0.004955,0.047297,1
AZTECUSDT,240,-1,0.5600,0.0000,1.0000,0.025200,0.030000,1.000000,1.002000,1.004000,33.3334,33.4000,0.0000,0.5640,0.4200,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.251202,0.0000,1.0000,18.67,0.108739,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,0.0,0.246825,0.261111,0.011508,19
DYDXUSDT,240,-1,0.6133,1.0000,0.0000,0.111000,0.024716,0.200000,0.320000,0.500000,8.0920,12.9473,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,24.82,0.032954,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,0.0,0.027027,0.063063,0.009009,19
NAORISUSDT,240,-1,0.6426,1.0000,0.0000,0.032080,0.042800,0.200000,0.320000,0.500000,4.6729,7.4766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,15.01,0.116527,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.042800,0.176122,0.071072,6
JUPUSDT,240,-1,0.6584,1.0000,0.0000,0.164700,0.026053,0.200000,0.320000,0.500000,7.6765,12.2825,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,25.27,0.034738,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.026053,0.055859,0.029751,10
NEIROUSDT,240,-1,0.6209,1.0000,0.0000,0.000080,0.026701,0.200000,0.320000,0.500000,7.4905,11.9847,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,23.25,0.035601,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,0.0,0.036432,0.066583,0.003769,19
ARBUSDT,240,-1,0.6413,1.0000,0.0000,0.118300,0.021400,0.200000,0.320000,0.500000,9.3458,14.9533,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,29.97,0.025655,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,0.0,0.054100,0.071006,0.000845,19
AWEUSDT,240,1,0.7044,1.0000,0.0000,0.092070,0.031214,0.200000,0.320000,0.500000,6.4074,10.2519,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,22.57,0.041618,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.031214,0.028022,0.048116,6
BEATUSDT,240,-1,0.7020,1.0000,0.0000,0.245900,0.042800,0.200000,0.320000,0.500000,4.6729,7.4766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,16.40,0.097827,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.042800,0.078487,0.108987,5
